1,1,7181.15578,1.50E-20,1.32E+01,0.0997,0.488,136.7617,0.71,-0.012509
1,1,7182.94962,3.77E-21,1.03E+01,0.097,0.464,142.2785,0.91,-0.008669
1,1,7182.20911,1.58E-21,1.47E+00,0.107,0.375,42.3717,0.81,-0.011569
1,1,7185.5973,5.93E-22,1.67E+01,0.0413,0.195,1045.0578,0.65,-0.013459
1,1,7180.39972,5.56E-22,5.37E-01,0.098,0.5,224.8384,0.69,-0.005349
1,1,7183.01579,4.07E-22,3.56E-01,0.101,0.492,134.9016,0.72,-0.0111
1,1,7185.596571,1.98E-22,1.67E+01,0.0342,0.371,1045.0583,0.63,-0.0163
1,1,7179.7524,1.70E-22,9.48E+00,0.0456,0.265,1216.1944,0.61,-0.013959
